Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
15,Sun,2020-01-05,15:00 (09:00),Tondela,1–1,Gil Vicente FC,"1,802",Estádio João Cardoso,António Nobre,Match Report,
15,Sun,2020-01-05,15:00 (09:00),Paços,1–0,Moreirense,"2,612",Estádio da Capital do Móvel,Hélder Malheiro,Match Report,
15,Sun,2020-01-05,15:00 (09:00),Rio Ave,0–1,Marítimo,"2,168",Estádio do Rio Ave Futebol Clube,Manuel Oliveira,Match Report,
15,Sun,2020-01-05,17:30 (11:30),Sporting CP,1–2,Porto,"41,247",Estádio José Alvalade,Jorge de Sousa,Match Report,
15,Sun,2020-01-05,20:00 (14:00),Famalicão,3–0,Vitória Setúbal,"3,845",Estádio Municipal 22 de Junho,Artur Soares Dias,Match Report,

16,Fri,2020-01-10,18:00 (13:00),Santa Clara,0–1,Rio Ave,"1,663",Estádio de São Miguel,João Pinheiro,Match Report,
16,Fri,2020-01-10,19:00 (13:00),Benfica,2–1,Aves,"50,760",Estádio do Sport Lisboa e Benfica,Carlos Xistra,Match Report,
16,Fri,2020-01-10,21:15 (15:15),Moreirense,2–4,Porto,"3,525",P.D. Comendador Joaquim de Almeida Freit...,Artur Soares Dias,Match Report,
16,Sat,2020-01-11,15:30 (09:30),Portimonense,0–0,Paços,"2,452",Estádio do Portimonense SC,Hugo Miguel,Match Report,
16,Sat,2020-01-11,18:00 (12:00),Boavista,0–1,Famalicão,"13,186",Estádio do Bessa Século XXI,Rui Costa,Match Report,
16,Sat,2020-01-11,20:30 (14:30),Vitória Setúbal,1–3,Sporting CP,"5,761",Estádio do Bonfim,Tiago Martins,Match Report,
16,Sun,2020-01-12,15:00 (09:00),Gil Vicente FC,2–0,Belenenses,"3,770",Estádio Cidade de Barcelos,Rui Oliveira,Match Report,
16,Sun,2020-01-12,17:30 (11:30),Marítimo,0–0,Vitória,"6,320",Estádio dos Barreiros,Luís Godinho,Match Report,
16,Sun,2020-01-12,20:00 (14:00),Braga,2–1,Tondela,"9,002",Estádio Municipal de Braga,Jorge de Sousa,Match Report,

17,Fri,2020-01-17,19:00 (13:00),Porto,1–2,Braga,"35,611",Estádio Do Dragão,Carlos Xistra,Match Report,
17,Fri,2020-01-17,21:15 (15:15),Sporting CP,0–2,Benfica,"41,017",Estádio José Alvalade,Hugo Miguel,Match Report,
17,Sat,2020-01-18,15:30 (09:30),Vitória,1–0,Santa Clara,"12,813",Estádio Dom Afonso Henriques,Manuel Oliveira,Match Report,
17,Sat,2020-01-18,15:30 (09:30),Aves,3–0,Portimonense,"1,778",Estádio Clube Desportivo das Aves,Jorge de Sousa,Match Report,
17,Sat,2020-01-18,18:00 (12:00),Tondela,1–1,Moreirense,"1,681",Estádio João Cardoso,Vitor Ferreira Fernandes,Match Report,
17,Sat,2020-01-18,20:30 (14:30),Belenenses,0–1,Vitória Setúbal,"2,012",Estádio Nacional,Cláudio Ruivo Pereira,Match Report,
17,Sun,2020-01-19,15:00 (09:00),Paços,0–0,Gil Vicente FC,"3,711",Estádio da Capital do Móvel,Manuel Mota,Match Report,
17,Sun,2020-01-19,17:30 (11:30),Famalicão,1–1,Marítimo,"4,687",Estádio Municipal 22 de Junho,Rui Oliveira,Match Report,
17,Sun,2020-01-19,20:00 (14:00),Rio Ave,2–0,Boavista,"2,830",Estádio do Rio Ave Futebol Clube,Luís Godinho,Match Report,

18,Sun,2020-01-26,15:00 (09:00),Famalicão,0–1,Santa Clara,"4,213",Estádio Municipal 22 de Junho,Nuno Almeida,Match Report,
18,Sun,2020-01-26,15:00 (09:00),Tondela,0–3,Vitória Setúbal,"1,744",Estádio João Cardoso,Iancu Vasilica,Match Report,
18,Sun,2020-01-26,15:00 (09:00),Belenenses,2–1,Portimonense,"3,280",Estádio Nacional,Carlos Xistra,Match Report,
18,Sun,2020-01-26,17:30 (11:30),Paços,0–2,Benfica,"9,146",Estádio da Capital do Móvel,Manuel Oliveira,Match Report,
18,Sun,2020-01-26,20:00 (14:00),Aves,0–1,Boavista,"1,526",Estádio Clube Desportivo das Aves,Hugo Miguel,Match Report,
18,Mon,2020-01-27,18:45 (12:45),Vitória,1–2,Rio Ave,"9,845",Estádio Dom Afonso Henriques,Hélder Malheiro,Match Report,
18,Mon,2020-01-27,21:00 (15:00),Sporting CP,1–0,Marítimo,"12,798",Estádio José Alvalade,Rui Costa,Match Report,
18,Tue,2020-01-28,20:15 (14:15),Porto,2–1,Gil Vicente FC,"18,605",Estádio Do Dragão,Rui Oliveira,Match Report,
18,Wed,2020-01-29,20:15 (14:15),Moreirense,1–2,Braga,"1,711",P.D. Comendador Joaquim de Almeida Freit...,Manuel Mota,Match Report,

19,Fri,2020-01-31,19:00 (13:00),Benfica,3–2,Belenenses,"45,134",Estádio do Sport Lisboa e Benfica,Nuno Almeida,Match Report,
19,Fri,2020-01-31,21:15 (15:15),Rio Ave,2–2,Famalicão,"2,337",Estádio do Rio Ave Futebol Clube,Artur Soares Dias,Match Report,
19,Sat,2020-02-01,15:30 (09:30),Portimonense,0–1,Tondela,"2,241",Estádio do Portimonense SC,João Pinheiro,Match Report,
19,Sat,2020-02-01,18:00 (12:00),Vitória Setúbal,0–4,Porto,"7,390",Estádio do Bonfim,Manuel Mota,Match Report,
19,Sun,2020-02-02,15:00 (09:00),Marítimo,1–2,Aves,"5,775",Estádio dos Barreiros,Vitor Ferreira Fernandes,Match Report,
19,Sun,2020-02-02,15:00 (09:00),Gil Vicente FC,1–5,Moreirense,"4,880",Estádio Cidade de Barcelos,Tiago Martins,Match Report,
19,Sun,2020-02-02,16:30 (11:30),Santa Clara,2–1,Paços,"1,001",Estádio de São Miguel,João Bento,Match Report,
19,Sun,2020-02-02,17:30 (11:30),Braga,1–0,Sporting CP,"18,379",Estádio Municipal de Braga,Jorge de Sousa,Match Report,
19,Sun,2020-02-02,20:00 (14:00),Boavista,2–0,Vitória,"14,090",Estádio do Bessa Século XXI,Carlos Xistra,Match Report,

20,Fri,2020-02-07,20:30 (14:30),Paços,0–1,Boavista,"3,105",Estádio da Capital do Móvel,Luís Godinho,Match Report,
20,Sat,2020-02-08,15:30 (09:30),Belenenses,0–2,Santa Clara,"2,308",Estádio Nacional,Hélder Malheiro,Match Report,
20,Sat,2020-02-08,15:30 (09:30),Famalicão,0–7,Vitória,"4,296",Estádio Municipal 22 de Junho,Fábio Veríssimo,Match Report,
20,Sat,2020-02-08,18:00 (12:00),Braga,2–2,Gil Vicente FC,"13,633",Estádio Municipal de Braga,Rui Costa,Match Report,
20,Sat,2020-02-08,20:30 (14:30),Porto,3–2,Benfica,"49,227",Estádio Do Dragão,Artur Soares Dias,Match Report,
20,Sun,2020-02-09,15:00 (09:00),Moreirense,1–1,Vitória Setúbal,"2,100",P.D. Comendador Joaquim de Almeida Freit...,Nuno Almeida,Match Report,
20,Sun,2020-02-09,15:00 (09:00),Tondela,0–0,Marítimo,"1,574",Estádio João Cardoso,André Narciso,Match Report,
20,Sun,2020-02-09,17:30 (11:30),Sporting CP,2–1,Portimonense,"28,763",Estádio José Alvalade,Hugo Miguel,Match Report,
20,Sun,2020-02-09,20:00 (14:00),Aves,0–4,Rio Ave,"1,289",Estádio Clube Desportivo das Aves,Manuel Oliveira,Match Report,

21,Fri,2020-02-14,20:30 (14:30),Vitória Setúbal,1–2,Gil Vicente FC,"2,979",Estádio do Bonfim,Gustavo Correia,Match Report,
21,Sat,2020-02-15,14:30 (09:30),Santa Clara,1–0,Tondela,"2,215",Estádio de São Miguel,Jorge de Sousa,Match Report,
21,Sat,2020-02-15,15:30 (09:30),Portimonense,1–1,Moreirense,"2,493",Estádio do Portimonense SC,André Narciso,Match Report,
21,Sat,2020-02-15,18:00 (12:00),Benfica,0–1,Braga,"59,371",Estádio do Sport Lisboa e Benfica,Hugo Miguel,Match Report,
21,Sat,2020-02-15,20:30 (14:30),Rio Ave,1–1,Sporting CP,"4,434",Estádio do Rio Ave Futebol Clube,Fábio Veríssimo,Match Report,
21,Sun,2020-02-16,15:00 (09:00),Boavista,1–2,Belenenses,"16,900",Estádio do Bessa Século XXI,Vitor Ferreira Fernandes,Match Report,
21,Sun,2020-02-16,15:00 (09:00),Marítimo,3–0,Paços,"5,390",Estádio dos Barreiros,Manuel Mota,Match Report,
21,Sun,2020-02-16,17:30 (11:30),Vitória,1–2,Porto,"23,896",Estádio Dom Afonso Henriques,Luís Godinho,Match Report,
21,Sun,2020-02-16,20:00 (14:00),Famalicão,1–1,Aves,"2,926",Estádio Municipal 22 de Junho,Artur Soares Dias,Match Report,

22,Fri,2020-02-21,20:30 (14:30),Aves,0–2,Vitória,"3,818",Estádio Clube Desportivo das Aves,Rui Costa,Match Report,
22,Sat,2020-02-22,18:00 (12:00),Tondela,1–2,Rio Ave,"1,859",Estádio João Cardoso,Manuel Mota,Match Report,
22,Sat,2020-02-22,20:30 (14:30),Belenenses,1–0,Marítimo,"1,955",Estádio Nacional,Artur Soares Dias,Match Report,
22,Sun,2020-02-23,15:00 (09:00),Paços,2–1,Famalicão,"3,445",Estádio da Capital do Móvel,António Nobre,Match Report,
22,Sun,2020-02-23,15:00 (09:00),Moreirense,2–1,Santa Clara,"2,148",P.D. Comendador Joaquim de Almeida Freit...,Iancu Vasilica,Match Report,
22,Sun,2020-02-23,17:30 (11:30),Sporting CP,2–0,Boavista,"29,171",Estádio José Alvalade,Nuno Almeida,Match Report,
22,Sun,2020-02-23,20:00 (14:00),Braga,3–1,Vitória Setúbal,"11,185",Estádio Municipal de Braga,Hélder Malheiro,Match Report,
22,Sun,2020-02-23,20:30 (14:30),Porto,1–0,Portimonense,"40,129",Estádio Do Dragão,Hugo Miguel,Match Report,
22,Mon,2020-02-24,19:30 (13:30),Gil Vicente FC,0–1,Benfica,"11,986",Estádio Cidade de Barcelos,Luís Godinho,Match Report,

23,Fri,2020-02-28,20:30 (14:30),Portimonense,0–0,Vitória Setúbal,"2,522",Estádio do Portimonense SC,Manuel Mota,Match Report,
23,Sat,2020-02-29,18:00 (12:00),Rio Ave,0–0,Belenenses,"2,289",Estádio do Rio Ave Futebol Clube,Jorge de Sousa,Match Report,
23,Sat,2020-02-29,20:30 (14:30),Boavista,0–1,Gil Vicente FC,"9,558",Estádio do Bessa Século XXI,Hélder Malheiro,Match Report,
23,Sun,2020-03-01,15:00 (09:00),Aves,1–3,Paços,"1,779",Estádio Clube Desportivo das Aves,João Pinheiro,Match Report,
23,Sun,2020-03-01,17:30 (11:30),Marítimo,1–2,Braga,"6,530",Estádio dos Barreiros,Tiago Martins,Match Report,
23,Sun,2020-03-01,20:00 (14:00),Vitória,2–0,Tondela,"12,711",Estádio Dom Afonso Henriques,Manuel Oliveira,Match Report,
23,Mon,2020-03-02,18:30 (13:30),Santa Clara,0–2,Porto,"6,271",Estádio de São Miguel,Carlos Xistra,Match Report,
23,Mon,2020-03-02,20:45 (14:45),Benfica,1–1,Moreirense,"40,861",Estádio do Sport Lisboa e Benfica,Fábio Veríssimo,Match Report,
23,Tue,2020-03-03,20:00 (14:00),Famalicão,3–1,Sporting CP,"3,824",Estádio Municipal 22 de Junho,Luís Godinho,Match Report,

24,Fri,2020-03-06,20:30 (14:30),Braga,3–1,Portimonense,"8,684",Estádio Municipal de Braga,Fábio Veríssimo,Match Report,
24,Sat,2020-03-07,15:30 (09:30),Tondela,1–1,Boavista,"1,701",Estádio João Cardoso,Gustavo Correia,Match Report,
24,Sat,2020-03-07,18:00 (12:00),Vitória Setúbal,1–1,Benfica,"9,152",Estádio do Bonfim,João Pinheiro,Match Report,
24,Sat,2020-03-07,20:30 (14:30),Porto,1–1,Rio Ave,"38,219",Estádio Do Dragão,Artur Soares Dias,Match Report,
24,Sun,2020-03-08,15:00 (10:00),Belenenses,0–0,Famalicão,"2,308",Estádio Nacional,André Narciso,Match Report,
24,Sun,2020-03-08,15:00 (10:00),Moreirense,2–0,Marítimo,"1,580",P.D. Comendador Joaquim de Almeida Freit...,João Bento,Match Report,
24,Sun,2020-03-08,17:00 (12:00),Gil Vicente FC,1–1,Santa Clara,"4,118",Estádio Cidade de Barcelos,Nuno Almeida,Match Report,
24,Sun,2020-03-08,17:30 (12:30),Sporting CP,2–0,Aves,"26,272",Estádio José Alvalade,Manuel Oliveira,Match Report,
24,Sun,2020-03-08,20:00 (15:00),Paços,1–2,Vitória,"4,105",Estádio da Capital do Móvel,Vitor Ferreira Fernandes,Match Report,

25,Wed,2020-06-03,19:00 (13:00),Portimonense,1–0,Gil Vicente FC,,Estádio do Portimonense SC,Hugo Miguel,Match Report,
25,Wed,2020-06-03,21:15 (15:15),Famalicão,2–1,Porto,,Estádio Municipal 22 de Junho,Nuno Almeida,Match Report,
25,Thu,2020-06-04,18:00 (12:00),Marítimo,1–1,Vitória Setúbal,,Estádio dos Barreiros,Manuel Oliveira,Match Report,
25,Thu,2020-06-04,19:15 (13:15),Benfica,0–0,Tondela,,Estádio do Sport Lisboa e Benfica,Manuel Mota,Match Report,
25,Thu,2020-06-04,21:15 (15:15),Vitória,2–2,Sporting CP,,Estádio Dom Afonso Henriques,Carlos Xistra,Match Report,
25,Fri,2020-06-05,18:00 (13:00),Santa Clara,3–2,Braga,,Estádio de São Miguel,Artur Soares Dias,Match Report,
25,Fri,2020-06-05,21:15 (15:15),Aves,0–2,Belenenses,,Estádio Clube Desportivo das Aves,João Pinheiro,Match Report,
25,Sat,2020-06-06,21:15 (15:15),Boavista,0–1,Moreirense,,Estádio do Bessa Século XXI,Vitor Ferreira Fernandes,Match Report,
25,Sun,2020-06-07,21:00 (15:00),Rio Ave,2–3,Paços,,Estádio do Rio Ave Futebol Clube,Tiago Martins,Match Report,

26,Tue,2020-06-09,21:00 (15:00),Gil Vicente FC,1–3,Famalicão,,Estádio Cidade de Barcelos,Hélder Malheiro,Match Report,
26,Wed,2020-06-10,17:00 (11:00),Vitória Setúbal,2–2,Santa Clara,,Estádio do Bonfim,Cláudio Ruivo Pereira,Match Report,
26,Wed,2020-06-10,19:15 (13:15),Portimonense,2–2,Benfica,,Estádio do Portimonense SC,Carlos Xistra,Match Report,
26,Wed,2020-06-10,21:30 (15:30),Porto,1–0,Marítimo,,Estádio Do Dragão,Tiago Martins,Match Report,
26,Thu,2020-06-11,19:00 (13:00),Belenenses,1–1,Vitória,,Estádio Nacional,Iancu Vasilica,Match Report,
26,Thu,2020-06-11,21:15 (15:15),Tondela,2–0,Aves,,Estádio João Cardoso,Rui Oliveira,Match Report,
26,Fri,2020-06-12,19:00 (13:00),Moreirense,0–1,Rio Ave,,P.D. Comendador Joaquim de Almeida Freit...,Jorge de Sousa,Match Report,
26,Fri,2020-06-12,21:15 (15:15),Sporting CP,1–0,Paços,,Estádio José Alvalade,Rui Costa,Match Report,
26,Sat,2020-06-13,21:00 (15:00),Braga,0–1,Boavista,,Estádio Municipal de Braga,Luís Godinho,Match Report,

27,Mon,2020-06-15,19:00 (13:00),Marítimo,2–1,Gil Vicente FC,,Estádio dos Barreiros,João Bento,Match Report,
27,Tue,2020-06-16,18:00 (13:00),Santa Clara,1–1,Portimonense,,Cidade do Futebol,Gustavo Correia,Match Report,
27,Tue,2020-06-16,21:15 (15:15),Aves,0–0,Porto,,Estádio Clube Desportivo das Aves,Carlos Xistra,Match Report,
27,Wed,2020-06-17,19:00 (13:00),Paços,2–1,Belenenses,,Estádio da Capital do Móvel,Artur Soares Dias,Match Report,
27,Wed,2020-06-17,21:15 (15:15),Rio Ave,1–2,Benfica,,Estádio do Rio Ave Futebol Clube,Luís Godinho,Match Report,
27,Thu,2020-06-18,19:00 (13:00),Boavista,3–1,Vitória Setúbal,,Estádio do Bessa Século XXI,António Nobre,Match Report,
27,Thu,2020-06-18,21:15 (15:15),Sporting CP,2–0,Tondela,,Estádio José Alvalade,Manuel Oliveira,Match Report,
27,Fri,2020-06-19,19:00 (13:00),Vitória,1–1,Moreirense,,Estádio Dom Afonso Henriques,João Pinheiro,Match Report,
27,Fri,2020-06-19,21:15 (15:15),Famalicão,0–0,Braga,,Estádio Municipal 22 de Junho,Fábio Veríssimo,Match Report,

28,Sun,2020-06-21,21:00 (15:00),Gil Vicente FC,3–0,Aves,,Estádio Cidade de Barcelos,André Narciso,Match Report,
28,Mon,2020-06-22,21:00 (15:00),Portimonense,3–2,Marítimo,,Estádio do Portimonense SC,Manuel Mota,Match Report,
28,Tue,2020-06-23,19:00 (13:00),Vitória Setúbal,1–2,Rio Ave,,Estádio do Bonfim,Vitor Ferreira Fernandes,Match Report,
28,Tue,2020-06-23,19:15 (13:15),Benfica,3–4,Santa Clara,,Estádio do Sport Lisboa e Benfica,João Pinheiro,Match Report,
28,Tue,2020-06-23,21:15 (15:15),Porto,4–0,Boavista,,Estádio Do Dragão,Artur Soares Dias,Match Report,
28,Wed,2020-06-24,19:00 (13:00),Tondela,1–3,Paços,,Estádio João Cardoso,Hugo Miguel,Match Report,
28,Wed,2020-06-24,21:15 (15:15),Moreirense,1–1,Famalicão,,P.D. Comendador Joaquim de Almeida Freit...,António Nobre,Match Report,
28,Thu,2020-06-25,21:00 (15:00),Braga,3–2,Vitória,,Estádio Municipal de Braga,Tiago Martins,Match Report,
28,Fri,2020-06-26,19:15 (13:15),Belenenses,1–3,Sporting CP,,Estádio Nacional,Hélder Malheiro,Match Report,

29,Sun,2020-06-28,21:00 (15:00),Boavista,1–0,Santa Clara,,Estádio do Bessa Século XXI,André Narciso,Match Report,
29,Mon,2020-06-29,17:00 (11:00),Aves,0–1,Moreirense,,Estádio Clube Desportivo das Aves,Cláudio Ruivo Pereira,Match Report,
29,Mon,2020-06-29,18:00 (12:00),Marítimo,2–0,Benfica,,Estádio dos Barreiros,Hélder Malheiro,Match Report,
29,Mon,2020-06-29,21:15 (15:15),Paços,0–1,Porto,,Estádio da Capital do Móvel,Luís Godinho,Match Report,
29,Tue,2020-06-30,17:00 (11:00),Famalicão,0–1,Portimonense,,Estádio Municipal 22 de Junho,Fábio Veríssimo,Match Report,
29,Tue,2020-06-30,19:15 (13:15),Vitória,2–0,Vitória Setúbal,,Estádio Dom Afonso Henriques,Gustavo Correia,Match Report,
29,Tue,2020-06-30,21:30 (15:30),Rio Ave,4–3,Braga,,Estádio do Rio Ave Futebol Clube,Nuno Almeida,Match Report,
29,Wed,2020-07-01,19:00 (13:00),Belenenses,1–1,Tondela,,Estádio Nacional,Rui Costa,Match Report,
29,Wed,2020-07-01,21:15 (15:15),Sporting CP,2–1,Gil Vicente FC,,Estádio José Alvalade,Rui Oliveira,Match Report,

30,Fri,2020-07-03,18:15 (13:15),Santa Clara,0–1,Marítimo,,Cidade do Futebol,Carlos Xistra,Match Report,
30,Sat,2020-07-04,17:00 (11:00),Vitória Setúbal,2–3,Paços,,Estádio do Bonfim,João Pinheiro,Match Report,
30,Sat,2020-07-04,19:15 (13:15),Portimonense,0–1,Vitória,,Estádio do Portimonense SC,Hugo Miguel,Match Report,
30,Sat,2020-07-04,21:15 (15:15),Benfica,3–1,Boavista,,Estádio do Sport Lisboa e Benfica,Fábio Veríssimo,Match Report,
30,Sat,2020-07-04,21:30 (15:30),Braga,4–0,Aves,,Estádio Municipal de Braga,Manuel Mota,Match Report,
30,Sun,2020-07-05,17:00 (11:00),Gil Vicente FC,1–0,Rio Ave,,Estádio Cidade de Barcelos,Iancu Vasilica,Match Report,
30,Sun,2020-07-05,19:15 (13:15),Tondela,0–1,Famalicão,,Estádio João Cardoso,Artur Soares Dias,Match Report,
30,Sun,2020-07-05,21:30 (15:30),Porto,5–0,Belenenses,,Estádio Do Dragão,Rui Oliveira,Match Report,
30,Mon,2020-07-06,21:00 (15:00),Moreirense,0–0,Sporting CP,,P.D. Comendador Joaquim de Almeida Freit...,Tiago Martins,Match Report,

31,Wed,2020-07-08,19:00 (13:00),Boavista,0–1,Marítimo,,Estádio do Bessa Século XXI,Nuno Almeida,Match Report,
31,Wed,2020-07-08,21:15 (15:15),Aves,1–0,Vitória Setúbal,,Estádio Clube Desportivo das Aves,João Bento,Match Report,
31,Thu,2020-07-09,17:00 (11:00),Rio Ave,2–1,Portimonense,,Estádio do Rio Ave Futebol Clube,Rui Costa,Match Report,
31,Thu,2020-07-09,19:15 (13:15),Tondela,1–3,Porto,,Estádio João Cardoso,Fábio Veríssimo,Match Report,
31,Thu,2020-07-09,21:30 (15:30),Famalicão,1–1,Benfica,,Estádio Municipal 22 de Junho,Jorge de Sousa,Match Report,
31,Fri,2020-07-10,17:00 (11:00),Vitória,1–2,Gil Vicente FC,,Estádio Dom Afonso Henriques,Vitor Ferreira Fernandes,Match Report,
31,Fri,2020-07-10,19:15 (13:15),Sporting CP,1–0,Santa Clara,,Estádio José Alvalade,António Nobre,Match Report,
31,Fri,2020-07-10,21:30 (15:30),Paços,1–5,Braga,,Estádio da Capital do Móvel,Carlos Xistra,Match Report,
31,Sat,2020-07-11,19:15 (13:15),Belenenses,0–1,Moreirense,,Estádio Nacional,Luís Godinho,Match Report,

32,Mon,2020-07-13,19:00 (13:00),Marítimo,0–0,Rio Ave,,Estádio dos Barreiros,Cláudio Ruivo Pereira,Match Report,
32,Mon,2020-07-13,21:15 (15:15),Vitória Setúbal,1–2,Famalicão,,Estádio do Bonfim,Hélder Malheiro,Match Report,
32,Tue,2020-07-14,16:00 (11:00),Santa Clara,3–0,Aves,,Cidade do Futebol,Gustavo Correia,Match Report,
32,Tue,2020-07-14,19:15 (13:15),Portimonense,2–1,Boavista,,Estádio do Portimonense SC,Manuel Mota,Match Report,
32,Tue,2020-07-14,21:30 (15:30),Gil Vicente FC,3–2,Tondela,,Estádio Cidade de Barcelos,Jorge de Sousa,Match Report,
32,Tue,2020-07-14,21:30 (15:30),Benfica,2–0,Vitória,,Estádio do Sport Lisboa e Benfica,Hugo Miguel,Match Report,
32,Wed,2020-07-15,17:00 (11:00),Moreirense,1–1,Paços,,P.D. Comendador Joaquim de Almeida Freit...,Rui Costa,Match Report,
32,Wed,2020-07-15,19:15 (13:15),Braga,1–1,Belenenses,,Estádio Municipal de Braga,André Narciso,Match Report,
32,Wed,2020-07-15,21:30 (15:30),Porto,2–0,Sporting CP,,Estádio Do Dragão,João Pinheiro,Match Report,

33,Sat,2020-07-18,19:00 (13:00),Rio Ave,2–2,Santa Clara,,Estádio do Rio Ave Futebol Clube,Rui Oliveira,Match Report,
33,Sat,2020-07-18,21:15 (15:15),Famalicão,2–2,Boavista,,Estádio Municipal 22 de Junho,Cláudio Ruivo Pereira,Match Report,
33,Sun,2020-07-19,19:00 (13:00),Belenenses,1–0,Gil Vicente FC,,Estádio Nacional,Manuel Oliveira,Match Report,
33,Sun,2020-07-19,21:15 (15:15),Vitória,1–0,Marítimo,,Estádio Dom Afonso Henriques,Luís Godinho,Match Report,
33,Mon,2020-07-20,17:00 (11:00),Paços,2–1,Portimonense,,Estádio da Capital do Móvel,João Pinheiro,Match Report,
33,Mon,2020-07-20,19:15 (13:15),Tondela,1–0,Braga,,Estádio João Cardoso,Artur Soares Dias,Match Report,
33,Mon,2020-07-20,21:15 (15:15),Porto,6–1,Moreirense,,Estádio Do Dragão,Carlos Xistra,Match Report,
33,Tue,2020-07-21,19:00 (13:00),Sporting CP,0–0,Vitória Setúbal,,Estádio José Alvalade,Nuno Almeida,Match Report,
33,Tue,2020-07-21,21:15 (15:15),Aves,0–4,Benfica,,Estádio Clube Desportivo das Aves,António Nobre,Match Report,

34,Fri,2020-07-24,19:00 (13:00),Santa Clara,2–2,Vitória,,Cidade do Futebol,João Bento,Match Report,
34,Fri,2020-07-24,21:15 (15:15),Gil Vicente FC,3–3,Paços,,Estádio Cidade de Barcelos,Iancu Vasilica,Match Report,
34,Sat,2020-07-25,19:00 (13:00),Boavista,0–2,Rio Ave,,Estádio do Bessa Século XXI,Manuel Oliveira,Match Report,
34,Sat,2020-07-25,19:00 (13:00),Marítimo,3–3,Famalicão,,Estádio dos Barreiros,Tiago Martins,Match Report,
34,Sat,2020-07-25,21:15 (15:15),Braga,2–1,Porto,,Estádio Municipal de Braga,Jorge de Sousa,Match Report,
34,Sat,2020-07-25,21:15 (15:15),Benfica,2–1,Sporting CP,,Estádio do Sport Lisboa e Benfica,Fábio Veríssimo,Match Report,
34,Sun,2020-07-26,19:30 (13:30),Portimonense,2–0,Aves,,Estádio do Portimonense SC,Hugo Miguel,Match Report,
34,Sun,2020-07-26,19:30 (13:30),Vitória Setúbal,2–0,Belenenses,,Estádio do Bonfim,Artur Soares Dias,Match Report,
